Age (we are only accepting responses from age groups above 25 years),Gender,Highest educational qualification,"Occupation (e.g. student, SDE etc)",Where do you originally belong to ,Which browser do you prefer?(1 being the most used and 6 being the least used) [Firefox],Which browser do you prefer?(1 being the most used and 6 being the least used) [Chrome],Which browser do you prefer?(1 being the most used and 6 being the least used) [Safari],Which browser do you prefer?(1 being the most used and 6 being the least used) [Microsoft Edge],Which browser do you prefer?(1 being the most used and 6 being the least used) [Brave],Which browser do you prefer?(1 being the most used and 6 being the least used) [DuckDuckGo],What is your reasoning for the above ranking?,What do cookies mean to you in the web domain?,Do you know if there are some privacy policies that websites should follow?,Which privacy policies have you heard about? (select all that apply) ,Do you think websites follow the rules regarding cookies and user tracking in general?,What information do you think a website can access about you(from your browser)? (select all that apply) ,"Which of these cookie categories were you aware of, (select all that apply)",How often do you see a cookie banner on websites?,What do you find more convenient to manage your cookies?,Which of the following browser extensions are you aware of?,How do you interact with cookie banners?,"If you selected ""Accept All"" then what is your reason?",How often do you get a direct “Deny/Reject Cookies” option?,Which category of websites do you use the most? [E-commerce /Business / Commercial],Which category of websites do you use the most? [Entertainment/ Games],"Which category of websites do you use the most? [Computing , Technology and Internet]",Which category of websites do you use the most? [Social Network and Social Media],Which category of websites do you use the most? [Government /Health /Legal],Which category of websites do you use the most? [News/Forums],Which category of websites do you use the most? [Education/Research/References],Which category of websites do you use the most? [Web Ads/Analytics/ Hosting/Infrastructure],Which category of websites do you use the most? [File sharing/ storage],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [E-commerce /Business / Commercial],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Entertainment/ Games],"Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Computing , Technology and Internet]",Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Social Network and Social Media],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Government /Health /Legal],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [News/Forums],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Education/Research/References],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Web Ads/Analytics/ Hosting/Infrastructure],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [File sharing/ storage],"When encountering a website with a ""Not Secure"" warning, what do you usually do?",Do you get personalized advertisements?,What is the reason for your above choice?,"How often do you use e-commerce websites like Amazon, Flipkart, etc.?",Which website do you use the most?,What is your preferred mode of payment?,Do you save your card details on web applications?,"If yes, 
Do you believe your credit card details will not be exposed to the website?","If yes, which of the following personal information was compromised?",Has your information ever been leaked by a website's compromise?,Are you a web developer?,What is your level of expertise?,What type of websites have you built?,Which of the following attacks are you aware of? (select all that apply),For which of the following attacks do you take preventative measures when building a web application?(select all that apply),Which of the following cookie security attributes are you aware of? (select all that apply) ,For which of the following attacks do you take preventative measures when building a web application?,Which of the following cookie security attributes are you aware of? (select all that apply) ,Which of the following cookie attributes do you use while building a web application?  (select all that apply) ,How often do you prefer using third-party scripts or third-party modules? ,How do you manage the private data of users?,How often do you clear your browsing data?,Why would you clear browser data?,Have you ever used incognito mode?,How often do you use incognito mode in your browser?,Are you aware of the limitations of incognito mode?,"What does incognito mode save, according to you?",Your activity will be visible to which of the following while using incognito mode?,What are the safe browsing options according to you?,When do you find yourself most likely to use incognito mode?,Have you ever used VPNs?,"If yes, 
What's your primary reason for using a VPN?",Have you ever created your account on any social media website?,How long have you been using social media websites?,How much time do you spend on social media websites in a day?,For what purpose do you utilize social media (like Instagram or Facebook)? ,Which social media platform do you use the most?,Which social media platform do you share your information with and which do you think is safe? [Facebook], Which social media platform do you think is safe for sharing photos?,Which social media platform do you think is safe for sharing videos?,Do you use tag location when sharing photos or videos on social media?,When do you typically share your vacation photos?,How often do you share your photos on social media?,Do you usually comment on digital content (like on YouTube videos)?,How do you prefer engaging in discussions online (blogs/youtube/social media)?,What's your approach to sharing group photos on social media?,How often do you use privacy settings to control who sees your posts/stories?,How do you deal with sharing images that include personal information?,How often do you use a pseudo username that's not your real name while creating profiles?,Why do you use pseudo usernames while creating profiles?,Do you use disposable or temporary email addresses for online sign-ups?,Why do you use temporary email addresses for online sign-ups?,"If yes, did the website inform you?",How often do you see a cookie banner on websites?,How often do you see a cookie banner on websites?,Which social media platform do you share your information with and which do you think is safe? [YouTube],Which social media platform do you share your information with and which do you think is safe? [WhatsApp],Which social media platform do you share your information with and which do you think is safe? [Facebook Messenger],Which social media platform do you share your information with and which do you think is safe? [Instagram],Which social media platform do you share your information with and which do you think is safe? [Threads],Which social media platform do you share your information with and which do you think is safe? [SnapChat],Which social media platform do you share your information with and which do you think is safe? [LinkedIn],Which social media platform do you share your information with and which do you think is safe? [TikTok],Which social media platform do you share your information with and which do you think is safe? [Twitter],Which social media platform do you share your information with and which do you think is safe? [ShareChat],Do you prefer to keep your account private or public?,"Has your privacy ever been compromised?(Instagram account hacked, credentials leaked, bank account details leaked through malicious links/phone call scam) Please describe your incident and your experience. "
15 - 25 years,Male,Intermediate,Student,Eastern India,2,1,6,3,4,5,Good user interface,"Data about user sessions, I don’t know who stores it and where.",No,"DPDP (The Digital Personal Data Protection) Act ,2023","No, there are no specific policies; hence not consistently followed by websites.","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)",Strictly necessary ( Essential for running a website: session cookies).,Sometimes (50-70% websites),I don’t manage cookies explicitly,None of the above,I don’t care; I just “Accept All” every time.,Privacy policies and cookie banners are tedious to navigate through,Sometimes (50-70% websites),1,7,6,9,2,3,4,5,8,I think it is safe,,,,,,,,,"I usually go ahead – it's just a warning, right?",Mostly(70-100% of the websites I visit),It is more because I don't tend to choose privacy oriented options actively.,"Yes, I use them regularly",Amazon,UPI apps like paytm and google pay,Yes,"No, they are exposed","Phone number, Credit card details",Yes,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",I have no idea; I just clicked that incognito button!,Cookies and site data,Your internet service provider,Checking for secure connections (HTTPS),When I'm browsing websites that offer limited free content.,No,VPNs? Not something I've considered.,Yes,More than five years,,Connecting with friends,WhatsApp,I think it's not safe,,,"Rarely, less than 10% of the time","I just share whenever I'm in the mood, regardless of where I am.","I share casual snapshots, but not too personal ones.","I've rarely left comments, less than 10 times a year.",Anonymously,Group shots are part of my regular updates – no second thoughts.,I don't really pay attention to those settings.,I avoid sharing images with personal details altogether.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",To reduce the risk of being targeted by online trolls or harassers.,I prefer using my main email address.,I find it convenient for reducing spam and promotional emails.,No,,Rarely (30-50% websites),,,,,,,,,,,Public in all social media,bank account details leaked through malicious links/phone call scam
15 - 25 years,Male,Intermediate,Student,Western India,4,3,5,2,1,6,Good user interface,"Small pieces of data about the user's session, stored at the server side.",Yes,GDPR (General Data Protection Regulation),"Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Location, Microphone access","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Mostly(70-100% of the websites I visit),I block cookies using browser settings,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,None of the above,Mostly(70-100% of the websites I visit),5,2,6,1,7,3,4,8,9,I share information,I share information,I share information,I share information,I share information,I share information,I think it is safe,I don't use,I don't use,I might proceed if I know the site and it's not asking for personal information.,Mostly(70-100% of the websites I visit),It is more but I don't know the reason.,Once a month,Amazon,UPI apps like paytm and google pay,No,"No, they are exposed","Name, Phone number, Location",Yes,No,,,,,,,,,,,"Once in a while, maybe once a month.",Don’t want preferences to be affected by a particular search,Yes,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,"Cookies and site data, Information entered in forms, Location","Websites you visit, Your employer or school, Your internet service provider","Virtual Private Network (VPN), Ad-blockers and anti-tracking extensions",When I'm researching something personal or confidential.,Yes,I use a VPN for both privacy and accessing restricted content.,Yes,More than an year,,Connecting with friends,WhatsApp,"I think it's not safe, I share information",,,"Rarely, less than 10% of the time",I will share them after I've returned home.,"I'm quite selective, only sharing certain moments.","I've rarely left comments, less than 10 times a year.",I don’t engage,"I usually get permission from everyone in the group, then share the group photos.","Sometimes, if it's a sensitive image.",I'm careful and try to blur or crop out any sensitive information.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",It helps me maintain a low profile and avoid unnecessary attention.,Only for services I don't trust completely.,To safeguard my primary email identity.,No,,Mostly(70-100% of the websites I visit),"I think it's not safe, I share information","I think it's not safe, I share information","I think it's not safe, I share information",I share information,I don't use,"I think it's not safe, I share information",I share information,"I think it's not safe, I share information, I don't use","I think it's not safe, I share information, I don't use","I think it's not safe, I share information, I don't use",Private in all social media,Not any that I have know of 
15 - 25 years,Male,Graduate,Goverment officer,Northern India,4,1,6,5,2,3,More Secure,"Small pieces of data about the user's session, stored at the server side.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023","Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent)","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Mostly(70-100% of the websites I visit),I block cookies using browser settings,EditThisCookie (Chrome),I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,I use a browser extension to avoid being bugged with banners every time I visit a new site.,Mostly(70-100% of the websites I visit),3,2,1,4,3,2,1,5,4,,,,,I think it is safe,,I think it is safe,,,I leave the site immediately – safety first.,Sometimes (50-70% websites),"It is more because I prefer personalised web browsing, and don't mind useful suggestions in the form of advertisements","Yes, I use them regularly",Flipkart,UPI apps like paytm and google pay,No,,"Name, Phone number",No,No,,,,,,,,,,,Every single time I finish browsing.,To reduce very relevant advertisements,No,Only when I'm searching for something sensitive.,I have a general idea but not all the specifics.,"Browsing history, None of the above","Nobody, it’s completely anonymous","Incognito mode, Virtual Private Network (VPN), Checking for secure connections (HTTPS)",When I'm researching something personal or confidential.,Yes,I use a VPN for both privacy and accessing restricted content.,Yes,More than an year,,Sharing life updates,WhatsApp,I share information,,,"Rarely, less than 10% of the time",I'm fine sharing vacation photos in real-time.,I share everything!,"Yes, I've left comments more than 15 times a month and enjoy the interaction.",Anonymously,I'm careful to only share group photos with close friends.,"Sometimes, if it's a sensitive image.",I avoid sharing images with personal details altogether.,"Occasionally, but it depends on the situation (About 10% of the time).",To give my online presence an extra layer of privacy.,Only for services I don't trust completely.,Minimizing the risk of my main email being shared or sold to others.,No,,Mostly(70-100% of the websites I visit),I share information,I share information,I share information,I share information,I think it's not safe,I think it's not safe,I share information,I don't use,,,Different for each social media,Once I lost my Facebook but I got it back after sometime
15 - 25 years,Male,High school,Student ,Western India,2,6,3,4,5,1,Good user interface,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",Yes,None,"Yes, there are specific rules that websites have to follow","Session id, Browser Information (User-Agent), Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website).",Sometimes (50-70% websites),I don’t manage cookies explicitly,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,Privacy policies and cookie banners are tedious to navigate through,Sometimes (50-70% websites),6,1,5,9,4,3,8,2,7,I share information,I don't use,"I think it is safe, I share information",I share information,I share information,I don't use,"I think it is safe, I share information",I don't use,I share information,I leave the site immediately – safety first.,Mostly(70-100% of the websites I visit),"It is more because I prefer personalised web browsing, and don't mind useful suggestions in the form of advertisements",Once a month,Amazon,UPI apps like paytm and google pay,No,,,No,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,"Browsing history, Cookies and site data","Websites you visit, Your employer or school, Your internet service provider","Incognito mode, Virtual Private Network (VPN)",When I want to avoid my search history being saved.,Yes,Accessing region-locked content is my main motivation.,Yes,More than an year,,Connecting with friends,WhatsApp,,,,Everytime (100%),"I just share whenever I'm in the mood, regardless of where I am.","I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,"I usually get permission from everyone in the group, then share the group photos.","Sometimes, if it's a sensitive image.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,Only for services I don't trust completely.,To safeguard my primary email identity.,,,Mostly(70-100% of the websites I visit),,,,,,,,,,,Private in all social media,Not Applicable
15 - 25 years,Male,High school,Student ,Central India,1,2,5,4,3,6,Good user interface,"Small pieces of data about the user's session, stored at the server side.",No,None,"Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Microphone access","Strictly necessary ( Essential for running a website: session cookies)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Mostly(70-100% of the websites I visit),I use ad-blockers,"CookieManager (Firefox), Cookie-Editor (Firefox, Chrome)",I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,"Not Applicable (I never ""Accept All"")",Rarely (30-50% websites),7,1,3,2,8,6,5,9,4,I share information,"I share information, I don't use","I share information, I don't use",I share information,I think it is safe,I share information,I share information,I don't use,I share information,I might proceed if I know the site and it's not asking for personal information.,Sometimes (50-70% websites),It is more but I don't know the reason.,Once a month,Amazon,Net banking,Yes,"No, they are exposed",,No,No,,,,,,,,,,,"Once in a while, maybe once a month.",Don’t want preferences to be affected by a particular search,Yes,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,"Browsing history, Cookies and site data, No idea",Your internet service provider,"Virtual Private Network (VPN), Ad-blockers and anti-tracking extensions, Checking for secure connections (HTTPS)",When I want to avoid my search history being saved.,Yes,Accessing region-locked content is my main motivation.,Yes,More than five years,,"Seeking entertainment (e.g., Instagram reels)",YouTube,I think it's not safe,,,Approximately 10% to 30% of the time,I will share them after I've returned home.,"I'm quite selective, only sharing certain moments.","Yes, I've commented a few(less than 5 times) times a month.",Anonymously,"I usually get permission from everyone in the group, then share the group photos.","Sometimes, if it's a sensitive image.",I avoid sharing images with personal details altogether.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",It helps me maintain a low profile and avoid unnecessary attention.,"Absolutely, it helps keep my primary email clutter-free.",Minimizing the risk of my main email being shared or sold to others.,,,Mostly(70-100% of the websites I visit),I share information,I share information,I don't use,I share information,I don't use,I share information,I share information,I don't use,I think it's not safe,I don't use,Different for each social media,No
15 - 25 years,Male,Graduate,Student,Western India,1,2,5,3,6,4,Most Popular,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",No,None,"Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)",Strictly necessary ( Essential for running a website: session cookies).,Sometimes (50-70% websites),I don’t manage cookies explicitly,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,Didn't get an option to move ahead otherwise,Mostly(70-100% of the websites I visit),6,1,2,5,8,7,3,9,4,,,,,I think it is safe,,,,,I might proceed if I know the site and it's not asking for personal information.,Almost never (Below 30%),I don't get any ads on my browser due to certain extension,Once a month,Flipkart,UPI apps like paytm and google pay,No,,"Name, Bank Name",Yes,Yes,"Fresher(Internships, 1-2 years experience)",Intra organization server monitoring and document storage websites.,"Remote code execution attacks, SQL Injection attacks",None of the above,None of the above,,None of the above,None of the above,I don’t use third-party modules; use native code,Secure authentication for database,"Rarely, if ever – it's not a priority for me.",I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,None of the above,"Websites you visit, Your employer or school, Your internet service provider","Incognito mode, Ad-blockers and anti-tracking extensions, Checking for secure connections (HTTPS), Tor Browser, No such option each has its own limitations.",When I want to avoid my search history being saved.,Yes,I use a VPN for enhanced online privacy and security.,Yes,Don’t remember,,"Seeking entertainment (e.g., Instagram reels)",YouTube,"I think it's not safe, I share information",,,"Never, I don't use location tagging",I'm cautious about sharing them while I'm still on vacation.,"I'm quite selective, only sharing certain moments.","I've rarely left comments, less than 10 times a year.",Using a discrete account with not a lot of details,"I usually don't get permission from everyone in the picture, so I don't share.","Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,Always – I rarely use my real name (Approximately 70% of the time).,To give my online presence an extra layer of privacy.,Only for services I don't trust completely.,Minimizing the risk of my main email being shared or sold to others.,No,,Sometimes (50-70% websites),I share information,"I think it's not safe, I share information",I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,I share information,I don't use,Private in all social media,"Yes, I get specific scams from disguising as specific bank, due to an app I believe which leaked the data."
15 - 25 years,Male,Graduate,Student,Western India,1,6,4,3,5,2,More Secure,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",No,None,"No, there are no specific policies; hence not consistently followed by websites.","Browser Information (User-Agent), IP address, Location, LocalStorage (Similar to cookies but more memory/space)","Performance (Monitor website performance and collect data on how visitors use a website)., Advertisements (Target advertisements to the interests of users).",Sometimes (50-70% websites),I don’t manage cookies explicitly,None of the above,I “Deny” if and only if there is an easy option.,I don’t understand the difference between the options,Almost never (Below 30%),6,7,3,5,2,4,6,2,6,I think it is safe,I share information,I share information,I share information,I don't use,I don't use,"I share information, I don't use",I don't use,I don't use,"I usually go ahead – it's just a warning, right?",Sometimes (50-70% websites),It is more but I don't know the reason.,For everything,Amazon,Any other online service,Yes,"Yes, they will not be exposed",Not Applicable(Never compromised),No,No,,,,,,,,,,,"Once in a while, maybe once a month.",I don’t know; it just seems to be a secure practice,Yes,Only when I'm searching for something sensitive.,Not really; I just use it when I need some privacy.,Information entered in forms,"Websites you visit, Your internet service provider",Virtual Private Network (VPN),When I'm browsing websites that offer limited free content.,Yes,Accessing region-locked content is my main motivation.,Yes,More than five years,,"Seeking entertainment (e.g., Instagram reels)",Instagram,I don't use,,,Around 30% to 50% of the time,"I just share whenever I'm in the mood, regardless of where I am.","I'm quite selective, only sharing certain moments.","Yes, I've commented a few(less than 5 times) times a month.",Anonymously,I'm careful to only share group photos with close friends.,"Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",To give my online presence an extra layer of privacy.,Only for services I don't trust completely.,Maintaining a cleaner and more organized inbox for important communication.,No,,Mostly(70-100% of the websites I visit),I share information,I share information,I don't use,I share information,I don't use,I think it's not safe,I share information,I don't use,I share information,I don't use,Private in all social media,No it never happened
15 - 25 years,Male,Postgraduate,Student,Northern India,4,1,5,2,3,6,More Secure,"Small pieces of data about the user's session, stored at the server side.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023, GDPR (General Data Protection Regulation)","Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Mostly(70-100% of the websites I visit),I don’t manage cookies explicitly,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,Didn't get an option to move ahead otherwise,Almost never (Below 30%),4,2,2,1,4,3,2,4,3,I don't use,I share information,I think it is safe,I share information,I think it is safe,I share information,I think it is safe,I don't use,I don't use,I might proceed if I know the site and it's not asking for personal information.,Mostly(70-100% of the websites I visit),It is more because I don't tend to choose privacy oriented options actively.,For everything,Flipkart,UPI apps like paytm and google pay,No,"No, they are exposed",Not Applicable(Never compromised),No,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",Not really; I just use it when I need some privacy.,"Browsing history, Cookies and site data, Information entered in forms, Location","Websites you visit, Your employer or school, Your internet service provider",Virtual Private Network (VPN),When I want to avoid my search history being saved.,Yes,Accessing region-locked content is my main motivation.,Yes,More than five years,,Connecting with friends,WhatsApp,I think it's not safe,,,"Never, I don't use location tagging","I just share whenever I'm in the mood, regardless of where I am.","I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,I haven't tried disposable emails.,Minimizing the risk of my main email being shared or sold to others.,No,,Mostly(70-100% of the websites I visit),I share information,I share information,I think it's not safe,I share information,I don't use,I share information,I share information,I don't use,I don't use,I don't use,Private in all social media,Not yet.
15 - 25 years,Female,High school,Student ,Central India,2,1,5,6,4,3,More Secure,"Small pieces of data about the user's session, stored at the server side.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023","Yes, there are specific rules that websites have to follow","Session id, Browser Information (User-Agent), IP address",Strictly necessary ( Essential for running a website: session cookies).,Mostly(70-100% of the websites I visit),I don’t manage cookies explicitly,None of the above,I “Deny” if and only if there is an easy option.,Didn't get an option to move ahead otherwise,Rarely (30-50% websites),5,4,1,2,4,6,3,8,7,I don't use,I share information,I think it is safe,I think it is safe,I think it is safe,I share information,I think it is safe,I don't use,I don't use,I might proceed if I know the site and it's not asking for personal information.,Sometimes (50-70% websites),It is more but I don't know the reason.,I don’t use them; I prefer offline shopping,Big basket ,UPI apps like paytm and google pay,No,,,No,No,,,,,,,,,,,Every single time I finish browsing.,I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,None of the above,"Websites you visit, Your internet service provider",Virtual Private Network (VPN),When I want to avoid my search history being saved.,Yes,I use a VPN for enhanced online privacy and security.,Yes,6 months,,Connecting with friends,Instagram,I share information,,,Around 30% to 50% of the time,"I just share whenever I'm in the mood, regardless of where I am.","I'm quite selective, only sharing certain moments.","Yes, I've commented a few(less than 5 times) times a month.",Using a public account,"I usually get permission from everyone in the group, then share the group photos.","Always, I review settings every time I post.",I'm careful and try to blur or crop out any sensitive information.,"Occasionally, but it depends on the situation (About 10% of the time).",To reduce the risk of being targeted by online trolls or harassers.,Only for services I don't trust completely.,To safeguard my primary email identity.,,,Mostly(70-100% of the websites I visit),I share information,I share information,I share information,I share information,I think it's not safe,I share information,I share information,I think it's not safe,I share information,I think it's not safe,Private in all social media," No , i haven't experienced any such thing. "
15 - 25 years,Male,Graduate,Student,Southern India,2,5,6,4,1,3,Shows lesser ads,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",Yes,"GDPR (General Data Protection Regulation), CCPA (California Consumer Privacy Act)","Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Mostly(70-100% of the websites I visit),I use cookie banners on websites,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,Didn't get an option to move ahead otherwise,Sometimes (50-70% websites),4,2,3,1,8,6,7,9,5,I share information,I share information,I share information,I share information,I share information,I don't use,I think it is safe,I don't use,I share information,I might proceed if I know the site and it's not asking for personal information.,Rarely (30-50% websites),It is less because I am careful with privacy oriented options.,Once a month,Amazon,COD (cash on delivery),No,,,No,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",To reduce very relevant advertisements,Yes,Only when I'm searching for something sensitive.,I have a general idea but not all the specifics.,None of the above,"Websites you visit, Your employer or school, Your internet service provider","Incognito mode, Virtual Private Network (VPN), Ad-blockers and anti-tracking extensions, Checking for secure connections (HTTPS)",When I'm researching something personal or confidential.,Yes,I use a VPN for both privacy and accessing restricted content.,Yes,More than five years,,Connecting with friends,Instagram,I share information,,,Around 30% to 50% of the time,I'm cautious about sharing them while I'm still on vacation.,"I'm quite selective, only sharing certain moments.","I've rarely left comments, less than 10 times a year.",Using a discrete account with not a lot of details,"I usually get permission from everyone in the group, then share the group photos.","Always, I review settings every time I post.",I'm careful and try to blur or crop out any sensitive information.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",To give my online presence an extra layer of privacy.,Only for services I don't trust completely.,To safeguard my primary email identity.,,,Mostly(70-100% of the websites I visit),I share information,I share information,I don't use,I share information,I don't use,I share information,I share information,I don't use,I share information,I don't use,Different for each social media,"One of my email accounts is possibly linked to a data breach in Dubsmash (an older, TikTok like social media application)."
15 - 25 years,Female,Graduate,Student,Southern India,3,1,4,2,5,6,Shows lesser ads,"Data about user sessions, I don’t know who stores it and where.",Yes,None,"Yes, there are specific rules that websites have to follow","Browser Information (User-Agent), IP address, Location, LocalStorage (Similar to cookies but more memory/space)","Strictly necessary ( Essential for running a website: session cookies)., Advertisements (Target advertisements to the interests of users).",Sometimes (50-70% websites),I don’t manage cookies explicitly,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,Didn't get an option to move ahead otherwise,Sometimes (50-70% websites),8,7,1,3,5,4,2,9,6,I think it is safe,,I think it is safe,I share information,,,I think it is safe,,,I leave the site immediately – safety first.,Almost never (Below 30%),It is less because I am careful with privacy oriented options.,"Yes, I use them regularly",Flipkart,UPI apps like paytm and google pay,No,,,No,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",I have no idea; I just clicked that incognito button!,No idea,"Your employer or school, Your internet service provider","Incognito mode, Virtual Private Network (VPN), Tor Browser",When I want to avoid my search history being saved.,Yes,I use a VPN for enhanced online privacy and security.,Yes,More than five years,,"Seeking entertainment (e.g., Instagram reels)",Instagram,I think it's not safe,,,More than 50% of the time,"I just share whenever I'm in the mood, regardless of where I am.","I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Always, I review settings every time I post.",I'm careful and try to blur or crop out any sensitive information.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",To exercise greater control over who can connect with me online.,I haven't tried disposable emails.,To safeguard my primary email identity.,,,Sometimes (50-70% websites),,I share information,I don't use,I share information,,I think it's not safe,I share information,,,,Private in all social media,"When I applied for passport, on the day of arrival of passport, I got a call from a random numbers telling that my passport is deactivated and if need to pay 5/- rs to reactivate it. I was puzzled as to why a person could call my number and tell me to give just 5 rs to reactivate my passport. I was cautious and cut the call. He also insisted me to pay thru a link that he would send me. This is an absolute scam of stealing money from ur bank account via the number connected to ur UPI. 
One more incident, my mother's mobile was behaving weird due to auto installation of malicious apps and it started operating on its own inspite of the user's instructions and gestures. "
